id_solicitud,id_estudiante,id_periodo,id_curso,id_sede,id_horario,fecha,resultado
1993,45,3,8,1,1,2025-02-06,ASIGNADA
1994,45,3,7,2,1,2025-02-07,ASIGNADA
1995,45,3,1,1,2,2025-02-11,ASIGNADA
1996,45,3,3,1,2,2025-02-07,ASIGNADA
1997,132,3,9,1,1,2025-02-05,DESISTIDA
1998,132,3,2,2,1,2025-02-07,ASIGNADA
1999,132,3,5,1,1,2025-02-04,ASIGNADA
2000,132,3,7,1,2,2025-02-06,ASIGNADA
2001,219,3,5,1,2,2025-02-09,ASIGNADA
2002,219,3,1,2,1,2025-02-02,ASIGNADA
2003,219,3,9,1,1,2025-02-09,ASIGNADA
2004,219,3,7,3,2,2025-02-06,ASIGNADA
2005,201,3,9,3,1,2025-02-04,DESISTIDA
2006,201,3,2,2,2,2025-02-09,ASIGNADA
2007,201,3,5,1,2,2025-02-10,ASIGNADA
2008,201,3,7,3,2,2025-02-04,ASIGNADA
2009,41,3,4,3,2,2025-02-10,ASIGNADA
2010,41,3,9,3,1,2025-02-09,ASIGNADA
2011,41,3,6,2,1,2025-02-09,ASIGNADA
2012,41,3,2,1,2,2025-02-02,ASIGNADA
2013,106,3,2,1,3,2025-02-09,ASIGNADA
2014,106,3,3,1,1,2025-02-10,ASIGNADA
2015,106,3,9,2,2,2025-02-06,ASIGNADA
2016,106,3,8,1,1,2025-02-04,DESISTIDA
2017,156,3,6,1,1,2025-02-09,ASIGNADA
2018,156,3,3,1,2,2025-02-11,ASIGNADA
2019,156,3,9,2,1,2025-02-11,ASIGNADA
2020,156,3,2,1,1,2025-02-04,ASIGNADA
2021,10,3,3,3,1,2025-02-07,ASIGNADA
2022,10,3,2,1,1,2025-02-04,ASIGNADA
2023,10,3,4,1,1,2025-02-06,NO_ELEGIBLE
2024,10,3,9,1,3,2025-02-11,NO_ELEGIBLE
2025,227,3,9,1,2,2025-02-10,ASIGNADA
2026,227,3,7,1,1,2025-02-09,ASIGNADA
2027,227,3,6,1,1,2025-02-04,DESISTIDA
2028,227,3,3,3,2,2025-02-10,ASIGNADA
2029,200,3,3,1,2,2025-02-11,ASIGNADA
2030,200,3,9,2,1,2025-02-11,ASIGNADA
2031,200,3,4,1,1,2025-02-11,ASIGNADA
2032,200,3,7,1,1,2025-02-11,ASIGNADA
2033,96,3,2,1,3,2025-02-02,ASIGNADA
2034,96,3,5,3,1,2025-02-10,ASIGNADA
2035,96,3,6,1,2,2025-02-05,ASIGNADA
2036,96,3,3,1,3,2025-02-08,ASIGNADA
2037,215,3,3,3,1,2025-02-06,ASIGNADA
2038,215,3,2,3,3,2025-02-05,ASIGNADA
2039,215,3,5,1,3,2025-02-10,ASIGNADA
2040,215,3,1,1,1,2025-02-05,SIN_CUPO
2041,124,3,3,2,3,2025-02-03,ASIGNADA
2042,124,3,5,3,1,2025-02-11,ASIGNADA
2043,124,3,8,1,1,2025-02-03,DESISTIDA
2044,124,3,6,1,1,2025-02-08,ASIGNADA
2045,73,3,7,2,1,2025-02-10,ASIGNADA
2046,73,3,5,1,1,2025-02-06,ASIGNADA
2047,73,3,2,1,2,2025-02-09,ASIGNADA
2048,73,3,3,2,1,2025-02-05,ASIGNADA
2049,74,3,9,1,1,2025-02-08,SIN_CUPO
2050,74,3,7,1,2,2025-02-03,NO_ELEGIBLE
2051,74,3,8,1,2,2025-02-04,ASIGNADA
2052,74,3,3,1,1,2025-02-10,ASIGNADA
2053,173,3,9,3,2,2025-02-05,ASIGNADA
2054,173,3,8,1,1,2025-02-01,ASIGNADA
2055,173,3,7,3,1,2025-02-02,ASIGNADA
2056,173,3,6,1,3,2025-02-07,ASIGNADA
2057,199,3,7,1,1,2025-02-05,ASIGNADA
2058,199,3,4,3,1,2025-02-03,ASIGNADA
2059,199,3,9,1,1,2025-02-01,SIN_CUPO
2060,199,3,1,2,1,2025-02-02,ASIGNADA
2061,211,3,2,1,3,2025-02-05,ASIGNADA
2062,211,3,5,1,1,2025-02-01,ASIGNADA
2063,211,3,9,1,1,2025-02-02,SIN_CUPO
2064,211,3,1,1,2,2025-02-03,ASIGNADA
2065,31,3,7,2,2,2025-02-11,ASIGNADA
2066,31,3,2,1,1,2025-02-03,ASIGNADA
2067,31,3,5,1,1,2025-02-09,ASIGNADA
2068,31,3,1,2,2,2025-02-09,ASIGNADA
2069,49,3,6,2,1,2025-02-04,ASIGNADA
2070,49,3,1,2,1,2025-02-09,NO_ELEGIBLE
2071,49,3,2,2,1,2025-02-03,ASIGNADA
2072,49,3,9,2,1,2025-02-08,ASIGNADA
2073,77,3,8,1,1,2025-02-01,ASIGNADA
2074,77,3,7,2,1,2025-02-06,ASIGNADA
2075,77,3,2,1,3,2025-02-03,ASIGNADA
2076,77,3,5,1,3,2025-02-04,ASIGNADA
2077,122,3,9,1,3,2025-02-11,ASIGNADA
2078,122,3,1,1,1,2025-02-05,SIN_CUPO
2079,122,3,2,1,2,2025-02-11,ASIGNADA
2080,122,3,7,3,2,2025-02-08,ASIGNADA
2081,95,3,1,2,1,2025-02-01,ASIGNADA
2082,95,3,6,1,1,2025-02-04,SIN_CUPO
2083,95,3,2,1,3,2025-02-06,ASIGNADA
2084,95,3,8,2,1,2025-02-02,ASIGNADA
2085,53,3,7,1,3,2025-02-10,ASIGNADA
2086,53,3,1,2,1,2025-02-05,ASIGNADA
2087,53,3,6,1,1,2025-02-01,SIN_CUPO
2088,53,3,9,1,1,2025-02-03,SIN_CUPO
2089,4,3,7,1,1,2025-02-06,ASIGNADA
2090,4,3,5,1,1,2025-02-01,SIN_CUPO
2091,4,3,6,1,2,2025-02-09,ASIGNADA
2092,4,3,4,1,1,2025-02-08,ASIGNADA
2093,131,3,6,1,3,2025-02-02,ASIGNADA
2094,131,3,4,2,3,2025-02-05,ASIGNADA
2095,131,3,1,2,1,2025-02-10,ASIGNADA
2096,131,3,3,1,3,2025-02-01,ASIGNADA
2097,113,3,3,1,3,2025-02-03,ASIGNADA
2098,113,3,1,1,3,2025-02-11,ASIGNADA
2099,113,3,7,1,2,2025-02-04,ASIGNADA
2100,113,3,4,1,1,2025-02-04,ASIGNADA
2101,19,3,3,2,1,2025-02-07,ASIGNADA
2102,19,3,8,1,2,2025-02-04,ASIGNADA
2103,19,3,5,2,1,2025-02-01,ASIGNADA
2104,19,3,6,2,3,2025-02-02,ASIGNADA
2105,76,3,7,2,2,2025-02-08,ASIGNADA
2106,76,3,8,1,2,2025-02-07,ASIGNADA
2107,76,3,9,1,1,2025-02-09,SIN_CUPO
2108,76,3,3,2,1,2025-02-03,ASIGNADA
2109,118,3,8,1,1,2025-02-09,ASIGNADA
2110,118,3,3,1,1,2025-02-04,ASIGNADA
2111,118,3,7,1,1,2025-02-05,ASIGNADA
2112,118,3,9,1,1,2025-02-01,SIN_CUPO
2113,133,3,1,1,1,2025-02-07,SIN_CUPO
2114,133,3,6,2,2,2025-02-01,ASIGNADA
2115,133,3,4,2,1,2025-02-08,ASIGNADA
2116,133,3,7,1,1,2025-02-11,SIN_CUPO
2117,112,3,8,2,1,2025-02-05,ASIGNADA
2118,112,3,4,3,1,2025-02-01,ASIGNADA
2119,112,3,9,1,2,2025-02-10,ASIGNADA
2120,112,3,1,1,1,2025-02-02,SIN_CUPO
2121,84,3,2,2,2,2025-02-06,ASIGNADA
2122,84,3,9,1,2,2025-02-04,ASIGNADA
2123,84,3,1,2,1,2025-02-10,ASIGNADA
2124,84,3,8,1,1,2025-02-05,ASIGNADA
2125,123,3,9,3,1,2025-02-01,ASIGNADA
2126,123,3,3,2,1,2025-02-11,ASIGNADA
2127,123,3,4,2,1,2025-02-09,ASIGNADA
2128,123,3,2,2,3,2025-02-02,ASIGNADA
2129,217,3,5,1,1,2025-02-09,SIN_CUPO
2130,217,3,7,1,1,2025-02-02,SIN_CUPO
2131,217,3,6,1,1,2025-02-08,SIN_CUPO
2132,217,3,1,1,1,2025-02-01,SIN_CUPO
2133,64,3,5,1,1,2025-02-11,SIN_CUPO
2134,64,3,4,1,2,2025-02-05,ASIGNADA
2135,64,3,1,1,1,2025-02-09,SIN_CUPO
2136,64,3,8,1,2,2025-02-10,ASIGNADA
2137,197,3,2,1,1,2025-02-03,SIN_CUPO
2138,197,3,5,2,2,2025-02-08,ASIGNADA
2139,197,3,7,1,1,2025-02-08,SIN_CUPO
2140,197,3,4,1,1,2025-02-04,ASIGNADA
2141,136,3,8,1,1,2025-02-10,SIN_CUPO
2142,136,3,7,1,1,2025-02-07,SIN_CUPO
2143,136,3,5,1,1,2025-02-07,SIN_CUPO
2144,136,3,4,1,1,2025-02-10,SIN_CUPO
2145,236,3,1,1,1,2025-02-07,SIN_CUPO
2146,236,3,3,1,2,2025-02-02,ASIGNADA
2147,236,3,8,2,2,2025-02-09,ASIGNADA
2148,236,3,7,3,1,2025-02-02,ASIGNADA
2149,183,3,4,1,1,2025-02-10,NO_ELEGIBLE
2150,183,3,1,1,1,2025-02-10,SIN_CUPO
2151,183,3,6,3,1,2025-02-10,ASIGNADA
2152,183,3,5,2,1,2025-02-04,ASIGNADA
2153,17,3,6,1,1,2025-02-06,SIN_CUPO
2154,17,3,4,1,1,2025-02-09,SIN_CUPO
2155,17,3,1,3,1,2025-02-02,ASIGNADA
2156,17,3,2,1,3,2025-02-04,ASIGNADA
2157,146,3,3,1,1,2025-02-08,ASIGNADA
2158,146,3,4,3,2,2025-02-07,ASIGNADA
2159,146,3,2,1,2,2025-02-07,ASIGNADA
2160,146,3,5,2,1,2025-02-08,ASIGNADA
2161,135,3,9,2,2,2025-02-09,ASIGNADA
2162,135,3,5,1,1,2025-02-01,SIN_CUPO
2163,135,3,3,3,2,2025-02-03,ASIGNADA
2164,135,3,2,3,1,2025-02-02,ASIGNADA
2165,162,3,8,1,3,2025-02-06,ASIGNADA
2166,162,3,9,1,2,2025-02-09,ASIGNADA
2167,162,3,6,1,2,2025-02-07,ASIGNADA
2168,162,3,2,1,2,2025-02-01,ASIGNADA
2169,125,3,6,3,3,2025-02-04,ASIGNADA
2170,125,3,8,3,2,2025-02-06,ASIGNADA
2171,125,3,7,1,2,2025-02-01,ASIGNADA
2172,125,3,4,2,1,2025-02-01,ASIGNADA
2173,115,3,5,1,2,2025-02-09,ASIGNADA
2174,115,3,7,1,1,2025-02-11,SIN_CUPO
2175,115,3,3,2,1,2025-02-01,ASIGNADA
2176,115,3,9,3,1,2025-02-10,ASIGNADA
2177,55,3,1,1,1,2025-02-04,SIN_CUPO
2178,55,3,3,1,3,2025-02-01,ASIGNADA
2179,55,3,8,1,1,2025-02-02,SIN_CUPO
2180,55,3,7,3,1,2025-02-01,ASIGNADA
2181,11,3,9,3,2,2025-02-04,DESISTIDA
2182,11,3,8,2,2,2025-02-10,ASIGNADA
2183,11,3,6,3,1,2025-02-03,ASIGNADA
2184,11,3,2,3,1,2025-02-02,ASIGNADA
2185,71,3,6,1,1,2025-02-11,SIN_CUPO
2186,71,3,1,1,1,2025-02-09,NO_ELEGIBLE
2187,71,3,2,2,2,2025-02-10,ASIGNADA
2188,71,3,7,1,1,2025-02-07,SIN_CUPO
2189,134,3,2,1,2,2025-02-07,ASIGNADA
2190,134,3,5,1,2,2025-02-05,ASIGNADA
2191,134,3,6,1,3,2025-02-01,ASIGNADA
2192,134,3,8,1,1,2025-02-11,SIN_CUPO
2193,92,3,6,3,1,2025-02-04,ASIGNADA
2194,92,3,2,3,1,2025-02-08,ASIGNADA
2195,92,3,7,1,1,2025-02-04,SIN_CUPO
2196,92,3,9,3,1,2025-02-11,ASIGNADA
2197,191,3,7,1,1,2025-02-03,SIN_CUPO
2198,191,3,9,1,1,2025-02-11,SIN_CUPO
2199,191,3,5,1,2,2025-02-06,ASIGNADA
2200,191,3,1,2,2,2025-02-02,ASIGNADA
2201,116,3,8,1,1,2025-02-11,SIN_CUPO
2202,116,3,1,2,3,2025-02-08,ASIGNADA
2203,116,3,6,1,3,2025-02-04,ASIGNADA
2204,116,3,9,1,2,2025-02-04,ASIGNADA
2205,119,3,8,2,1,2025-02-03,DESISTIDA
2206,119,3,9,1,1,2025-02-11,SIN_CUPO
2207,119,3,7,1,1,2025-02-01,SIN_CUPO
2208,119,3,1,2,3,2025-02-07,ASIGNADA
2209,97,3,6,1,2,2025-02-11,ASIGNADA
2210,97,3,8,1,1,2025-02-09,SIN_CUPO
2211,97,3,9,1,2,2025-02-05,ASIGNADA
2212,97,3,5,1,1,2025-02-11,SIN_CUPO
2213,128,3,6,1,1,2025-02-06,SIN_CUPO
2214,128,3,2,1,2,2025-02-11,ASIGNADA
2215,128,3,5,2,1,2025-02-07,ASIGNADA
2216,128,3,7,1,1,2025-02-03,SIN_CUPO
2217,164,3,8,1,1,2025-02-07,SIN_CUPO
2218,164,3,1,3,1,2025-02-02,ASIGNADA
2219,164,3,5,1,1,2025-02-01,SIN_CUPO
2220,164,3,3,1,2,2025-02-10,ASIGNADA
2221,9,3,9,1,1,2025-02-02,SIN_CUPO
2222,9,3,4,2,1,2025-02-01,ASIGNADA
2223,9,3,2,1,2,2025-02-11,ASIGNADA
2224,9,3,1,1,1,2025-02-05,SIN_CUPO
2225,82,3,7,1,3,2025-02-10,ASIGNADA
2226,82,3,6,1,1,2025-02-05,SIN_CUPO
2227,82,3,5,1,1,2025-02-05,SIN_CUPO
2228,82,3,2,2,1,2025-02-07,ASIGNADA
2229,20,3,8,1,2,2025-02-09,ASIGNADA
2230,20,3,2,3,3,2025-02-08,ASIGNADA
2231,20,3,7,3,1,2025-02-02,NO_ELEGIBLE
2232,20,3,6,1,2,2025-02-03,ASIGNADA
2233,167,3,2,3,1,2025-02-06,ASIGNADA
2234,167,3,1,1,1,2025-02-02,NO_ELEGIBLE
2235,167,3,7,2,3,2025-02-02,DESISTIDA
2236,167,3,8,1,3,2025-02-09,ASIGNADA
2237,234,3,3,3,1,2025-02-06,ASIGNADA
2238,234,3,9,1,1,2025-02-11,SIN_CUPO
2239,234,3,6,1,1,2025-02-02,SIN_CUPO
2240,234,3,2,3,1,2025-02-01,ASIGNADA
2241,204,3,2,3,3,2025-02-05,ASIGNADA
2242,204,3,1,1,1,2025-02-09,NO_ELEGIBLE
2243,204,3,7,3,2,2025-02-09,ASIGNADA
2244,204,3,4,1,1,2025-02-04,SIN_CUPO
2245,142,3,1,2,1,2025-02-11,ASIGNADA
2246,142,3,4,2,1,2025-02-08,ASIGNADA
2247,142,3,2,1,1,2025-02-03,SIN_CUPO
2248,142,3,8,2,2,2025-02-10,ASIGNADA
2249,176,3,7,1,3,2025-02-08,ASIGNADA
2250,176,3,3,1,2,2025-02-04,ASIGNADA
2251,176,3,8,3,2,2025-02-08,ASIGNADA
2252,176,3,4,1,1,2025-02-05,SIN_CUPO
2253,33,3,6,1,1,2025-02-02,DESISTIDA
2254,33,3,7,1,2,2025-02-08,ASIGNADA
2255,33,3,5,2,3,2025-02-06,ASIGNADA
2256,33,3,3,1,2,2025-02-11,ASIGNADA
2257,216,3,4,1,2,2025-02-05,ASIGNADA
2258,216,3,8,2,2,2025-02-04,ASIGNADA
2259,216,3,9,1,1,2025-02-10,SIN_CUPO
2260,216,3,5,1,2,2025-02-11,NO_ELEGIBLE
2261,98,3,7,3,1,2025-02-10,ASIGNADA
2262,98,3,8,1,1,2025-02-02,SIN_CUPO
2263,98,3,3,1,2,2025-02-05,ASIGNADA
2264,98,3,5,1,1,2025-02-11,SIN_CUPO
2265,194,3,3,3,2,2025-02-09,ASIGNADA
2266,194,3,7,1,3,2025-02-01,ASIGNADA
2267,194,3,5,1,1,2025-02-09,SIN_CUPO
2268,194,3,1,1,2,2025-02-02,ASIGNADA
2269,81,3,4,1,1,2025-02-03,SIN_CUPO
2270,81,3,9,1,1,2025-02-03,SIN_CUPO
2271,81,3,2,1,2,2025-02-02,DESISTIDA
2272,81,3,6,1,1,2025-02-05,SIN_CUPO
2273,88,3,3,1,1,2025-02-05,SIN_CUPO
2274,88,3,4,1,1,2025-02-07,SIN_CUPO
2275,88,3,1,2,2,2025-02-02,ASIGNADA
2276,88,3,5,1,2,2025-02-10,ASIGNADA
2277,159,3,4,1,2,2025-02-07,ASIGNADA
2278,159,3,3,1,3,2025-02-03,ASIGNADA
2279,159,3,9,2,2,2025-02-03,DESISTIDA
2280,159,3,7,3,1,2025-02-01,ASIGNADA
2281,65,3,3,2,3,2025-02-08,ASIGNADA
2282,65,3,5,1,2,2025-02-01,DESISTIDA
2283,65,3,8,2,3,2025-02-08,ASIGNADA
2284,65,3,4,2,2,2025-02-08,ASIGNADA
2285,47,3,1,1,2,2025-02-03,ASIGNADA
2286,47,3,2,3,2,2025-02-07,ASIGNADA
2287,47,3,7,3,3,2025-02-09,ASIGNADA
2288,47,3,8,2,2,2025-02-06,ASIGNADA
2289,1,3,5,1,1,2025-02-04,SIN_CUPO
2290,1,3,9,1,1,2025-02-01,SIN_CUPO
2291,1,3,3,1,1,2025-02-06,SIN_CUPO
2292,1,3,4,2,1,2025-02-01,ASIGNADA
2293,169,3,3,1,3,2025-02-08,ASIGNADA
2294,169,3,7,2,3,2025-02-09,ASIGNADA
2295,169,3,6,1,2,2025-02-01,ASIGNADA
2296,169,3,1,2,2,2025-02-02,ASIGNADA
2297,143,3,1,2,2,2025-02-06,ASIGNADA
2298,143,3,3,1,3,2025-02-01,ASIGNADA
2299,143,3,2,1,1,2025-02-10,SIN_CUPO
2300,143,3,6,2,3,2025-02-03,ASIGNADA
2301,42,3,1,2,3,2025-02-07,NO_ELEGIBLE
2302,42,3,2,2,1,2025-02-10,ASIGNADA
2303,42,3,9,1,1,2025-02-01,SIN_CUPO
2304,42,3,7,1,1,2025-02-06,SIN_CUPO
2305,46,3,9,1,2,2025-02-10,ASIGNADA
2306,46,3,6,1,2,2025-02-09,ASIGNADA
2307,46,3,4,1,2,2025-02-11,ASIGNADA
2308,46,3,3,2,1,2025-02-05,ASIGNADA
2309,235,3,4,2,1,2025-02-04,ASIGNADA
2310,235,3,8,2,1,2025-02-08,ASIGNADA
2311,235,3,1,3,2,2025-02-08,ASIGNADA
2312,235,3,5,1,1,2025-02-03,SIN_CUPO
2313,202,3,7,1,2,2025-02-07,ASIGNADA
2314,202,3,5,2,1,2025-02-01,ASIGNADA
2315,202,3,1,1,1,2025-02-03,SIN_CUPO
2316,202,3,8,2,2,2025-02-10,ASIGNADA
2317,210,3,7,1,2,2025-02-05,ASIGNADA
2318,210,3,8,3,2,2025-02-07,ASIGNADA
2319,210,3,3,3,1,2025-02-11,ASIGNADA
2320,210,3,2,1,1,2025-02-06,SIN_CUPO
2321,69,3,6,2,2,2025-02-05,ASIGNADA
2322,69,3,9,1,1,2025-02-07,SIN_CUPO
2323,69,3,4,1,2,2025-02-01,ASIGNADA
2324,69,3,1,2,1,2025-02-05,ASIGNADA
2325,147,3,2,1,1,2025-02-03,SIN_CUPO
2326,147,3,3,1,1,2025-02-03,SIN_CUPO
2327,147,3,9,1,1,2025-02-08,SIN_CUPO
2328,147,3,7,1,1,2025-02-11,SIN_CUPO
2329,75,3,6,1,3,2025-02-05,ASIGNADA
2330,75,3,5,1,1,2025-02-09,SIN_CUPO
2331,75,3,3,1,3,2025-02-08,ASIGNADA
2332,75,3,4,3,3,2025-02-02,NO_ELEGIBLE
2333,138,3,8,1,1,2025-02-10,DESISTIDA
2334,138,3,7,1,1,2025-02-06,SIN_CUPO
2335,138,3,9,1,1,2025-02-11,SIN_CUPO
2336,138,3,5,2,1,2025-02-11,ASIGNADA
2337,36,3,5,1,2,2025-02-06,ASIGNADA
2338,36,3,3,1,2,2025-02-10,ASIGNADA
2339,36,3,8,1,1,2025-02-03,SIN_CUPO
2340,36,3,2,1,1,2025-02-01,SIN_CUPO
2341,57,3,6,3,1,2025-02-06,ASIGNADA
2342,57,3,8,1,1,2025-02-05,SIN_CUPO
2343,57,3,7,3,1,2025-02-08,ASIGNADA
2344,57,3,2,2,3,2025-02-08,ASIGNADA
2345,86,3,3,3,2,2025-02-11,ASIGNADA
2346,86,3,4,1,3,2025-02-03,ASIGNADA
2347,86,3,7,3,1,2025-02-01,DESISTIDA
2348,86,3,9,1,2,2025-02-04,ASIGNADA
2349,148,3,3,1,2,2025-02-10,DESISTIDA
2350,148,3,6,2,1,2025-02-07,ASIGNADA
2351,148,3,8,3,2,2025-02-01,ASIGNADA
2352,148,3,1,1,1,2025-02-09,SIN_CUPO
2353,85,3,4,3,1,2025-02-09,NO_ELEGIBLE
2354,85,3,3,3,2,2025-02-08,NO_ELEGIBLE
2355,85,3,2,2,1,2025-02-11,ASIGNADA
2356,85,3,1,1,3,2025-02-05,ASIGNADA
2357,61,3,7,2,1,2025-02-02,ASIGNADA
2358,61,3,4,2,2,2025-02-09,ASIGNADA
2359,61,3,1,2,1,2025-02-08,ASIGNADA
2360,61,3,2,1,2,2025-02-06,ASIGNADA
2361,193,3,5,1,1,2025-02-06,SIN_CUPO
2362,193,3,9,3,1,2025-02-11,ASIGNADA
2363,193,3,3,1,1,2025-02-08,SIN_CUPO
2364,193,3,2,2,3,2025-02-10,DESISTIDA
2365,141,3,7,2,1,2025-02-01,ASIGNADA
2366,141,3,6,1,1,2025-02-11,SIN_CUPO
2367,141,3,3,1,1,2025-02-11,SIN_CUPO
2368,141,3,5,2,2,2025-02-01,ASIGNADA
2369,187,3,9,3,1,2025-02-03,DESISTIDA
2370,187,3,2,2,2,2025-02-05,ASIGNADA
2371,187,3,4,1,2,2025-02-04,ASIGNADA
2372,187,3,5,3,1,2025-02-01,ASIGNADA
2373,240,3,9,3,1,2025-02-11,NO_ELEGIBLE
2374,240,3,3,3,2,2025-02-06,ASIGNADA
2375,240,3,1,2,2,2025-02-05,ASIGNADA
2376,240,3,2,1,1,2025-02-10,SIN_CUPO
2377,186,3,9,2,1,2025-02-08,ASIGNADA
2378,186,3,4,1,1,2025-02-07,SIN_CUPO
2379,186,3,5,1,3,2025-02-07,ASIGNADA
2380,186,3,6,2,3,2025-02-06,ASIGNADA
2381,150,3,1,1,1,2025-02-11,SIN_CUPO
2382,150,3,2,1,1,2025-02-05,DESISTIDA
2383,150,3,5,1,2,2025-02-09,ASIGNADA
2384,150,3,7,1,2,2025-02-03,ASIGNADA
2385,185,3,1,3,1,2025-02-08,ASIGNADA
2386,185,3,4,3,1,2025-02-06,ASIGNADA
2387,185,3,6,1,1,2025-02-09,SIN_CUPO
2388,185,3,9,2,1,2025-02-05,ASIGNADA
2389,177,3,9,1,3,2025-02-08,ASIGNADA
2390,177,3,8,2,1,2025-02-08,ASIGNADA
2391,177,3,1,1,1,2025-02-08,NO_ELEGIBLE
2392,177,3,3,1,1,2025-02-11,SIN_CUPO
2393,155,3,3,1,1,2025-02-10,SIN_CUPO
2394,155,3,9,1,1,2025-02-10,SIN_CUPO
2395,155,3,8,3,1,2025-02-09,ASIGNADA
2396,155,3,1,1,2,2025-02-05,NO_ELEGIBLE
2397,50,3,8,1,2,2025-02-10,ASIGNADA
2398,50,3,7,1,2,2025-02-01,ASIGNADA
2399,50,3,4,1,1,2025-02-08,SIN_CUPO
2400,50,3,6,1,2,2025-02-01,ASIGNADA
2401,93,3,4,3,1,2025-02-01,ASIGNADA
2402,93,3,7,1,1,2025-02-06,SIN_CUPO
2403,93,3,8,1,1,2025-02-06,SIN_CUPO
2404,93,3,6,1,1,2025-02-04,SIN_CUPO
2405,80,3,3,3,3,2025-02-09,ASIGNADA
2406,80,3,9,1,1,2025-02-09,SIN_CUPO
2407,80,3,1,3,2,2025-02-09,ASIGNADA
2408,80,3,7,1,1,2025-02-10,SIN_CUPO
2409,90,3,4,2,2,2025-02-06,ASIGNADA
2410,90,3,8,1,2,2025-02-08,ASIGNADA
2411,90,3,2,1,3,2025-02-03,ASIGNADA
2412,90,3,3,1,1,2025-02-04,SIN_CUPO
2413,196,3,6,3,2,2025-02-04,ASIGNADA
2414,196,3,1,1,1,2025-02-07,SIN_CUPO
2415,196,3,8,1,1,2025-02-05,SIN_CUPO
2416,196,3,7,1,2,2025-02-05,NO_ELEGIBLE
2417,232,3,4,1,1,2025-02-01,SIN_CUPO
2418,232,3,1,2,1,2025-02-11,SIN_CUPO
2419,232,3,9,1,3,2025-02-07,ASIGNADA
2420,232,3,8,1,1,2025-02-01,SIN_CUPO
2421,213,3,1,1,1,2025-02-05,SIN_CUPO
2422,213,3,8,2,2,2025-02-09,ASIGNADA
2423,213,3,2,2,2,2025-02-04,ASIGNADA
2424,213,3,3,3,1,2025-02-05,ASIGNADA
2425,13,3,3,1,2,2025-02-03,ASIGNADA
2426,13,3,9,2,2,2025-02-02,ASIGNADA
2427,13,3,4,1,3,2025-02-01,ASIGNADA
2428,13,3,1,1,2,2025-02-09,ASIGNADA
2429,100,3,3,1,1,2025-02-08,SIN_CUPO
2430,100,3,4,1,1,2025-02-08,SIN_CUPO
2431,100,3,6,1,1,2025-02-04,SIN_CUPO
2432,100,3,8,1,1,2025-02-08,SIN_CUPO
2433,161,3,4,1,3,2025-02-08,ASIGNADA
2434,161,3,3,1,1,2025-02-04,SIN_CUPO
2435,161,3,5,3,1,2025-02-11,ASIGNADA
2436,161,3,2,1,2,2025-02-06,ASIGNADA
2437,79,3,9,1,3,2025-02-05,ASIGNADA
2438,79,3,8,1,1,2025-02-10,SIN_CUPO
2439,79,3,3,3,1,2025-02-08,DESISTIDA
2440,79,3,2,2,1,2025-02-04,ASIGNADA
2441,23,3,1,2,2,2025-02-07,ASIGNADA
2442,23,3,3,1,1,2025-02-07,SIN_CUPO
2443,23,3,7,1,3,2025-02-02,ASIGNADA
2444,23,3,4,1,1,2025-02-11,SIN_CUPO
2445,238,3,5,2,1,2025-02-04,ASIGNADA
2446,238,3,7,2,2,2025-02-05,ASIGNADA
2447,238,3,3,3,1,2025-02-04,ASIGNADA
2448,238,3,8,1,1,2025-02-10,SIN_CUPO
2449,39,3,6,1,3,2025-02-01,ASIGNADA
2450,39,3,9,1,1,2025-02-11,SIN_CUPO
2451,39,3,5,2,3,2025-02-06,ASIGNADA
2452,39,3,3,1,1,2025-02-11,SIN_CUPO
2453,178,3,7,3,1,2025-02-04,ASIGNADA
2454,178,3,8,1,2,2025-02-06,DESISTIDA
2455,178,3,5,1,3,2025-02-01,ASIGNADA
2456,178,3,6,2,1,2025-02-02,ASIGNADA
2457,166,3,1,3,1,2025-02-05,ASIGNADA
2458,166,3,5,1,1,2025-02-02,SIN_CUPO
2459,166,3,6,2,1,2025-02-04,ASIGNADA
2460,166,3,2,2,1,2025-02-10,ASIGNADA
2461,233,3,3,1,3,2025-02-06,ASIGNADA
2462,233,3,1,2,3,2025-02-06,ASIGNADA
2463,233,3,4,1,1,2025-02-11,SIN_CUPO
2464,233,3,9,1,2,2025-02-09,DESISTIDA
2465,140,3,1,1,1,2025-02-09,SIN_CUPO
2466,140,3,8,1,1,2025-02-08,SIN_CUPO
2467,140,3,7,3,1,2025-02-07,ASIGNADA
2468,140,3,5,2,1,2025-02-02,ASIGNADA
2469,2,3,9,2,2,2025-02-10,ASIGNADA
2470,2,3,2,3,2,2025-02-10,ASIGNADA
2471,2,3,6,3,1,2025-02-02,ASIGNADA
2472,2,3,5,1,1,2025-02-03,SIN_CUPO
2473,60,3,7,3,2,2025-02-07,ASIGNADA
2474,60,3,6,1,1,2025-02-07,SIN_CUPO
2475,60,3,2,2,2,2025-02-10,ASIGNADA
2476,60,3,5,1,2,2025-02-11,NO_ELEGIBLE
2477,184,3,9,2,2,2025-02-05,ASIGNADA
2478,184,3,1,2,2,2025-02-08,ASIGNADA
2479,184,3,8,1,1,2025-02-05,SIN_CUPO
2480,184,3,7,1,3,2025-02-01,NO_ELEGIBLE
2481,223,3,3,1,2,2025-02-08,ASIGNADA
2482,223,3,8,1,1,2025-02-02,SIN_CUPO
