id_matricula,id_solicitud,id_grupo,fecha,estado,nota,fecha_retiro
2148,3527,264,2025-07-10,RETIRADO,,2025-08-17
2149,3528,259,2025-07-07,APROBADO,89.33,
2150,3531,263,2025-07-07,RETIRADO,,2025-08-09
2151,3532,320,2025-07-07,APROBADO,84.15,
2152,3533,311,2025-07-07,APROBADO,88.69,
2153,3534,323,2025-07-04,APROBADO,92.4,
2154,3535,291,2025-07-10,APROBADO,89.75,
2155,3536,263,2025-07-12,APROBADO,92.83,
2156,3538,293,2025-07-08,APROBADO,79.66,
2157,3539,319,2025-07-08,APROBADO,77.62,
2158,3542,291,2025-07-07,APROBADO,88.09,
2159,3543,250,2025-07-12,REPROBADO,60.22,
2160,3544,310,2025-07-12,REPROBADO,42.89,
2161,3545,277,2025-07-05,APROBADO,73.18,
2162,3546,301,2025-07-07,APROBADO,73.91,
2163,3549,274,2025-07-03,APROBADO,71.27,
2164,3551,310,2025-07-03,APROBADO,88.15,
2165,3552,295,2025-07-05,APROBADO,91.36,
2166,3553,290,2025-07-04,APROBADO,91.69,
2167,3555,279,2025-07-07,RETIRADO,,2025-07-20
2168,3558,319,2025-07-11,APROBADO,95.95,
2169,3564,292,2025-07-08,APROBADO,72.83,
2170,3566,303,2025-07-12,APROBADO,78.29,
2171,3567,313,2025-07-09,APROBADO,89.03,
2172,3568,254,2025-07-06,APROBADO,92.52,
2173,3569,319,2025-07-10,RETIRADO,,2025-08-07
2174,3571,300,2025-07-02,APROBADO,77.77,
2175,3572,248,2025-07-09,APROBADO,93.33,
2176,3573,256,2025-07-07,REPROBADO,58.35,
2177,3578,254,2025-07-04,APROBADO,93.34,
2178,3579,306,2025-07-07,APROBADO,96.03,
2179,3581,257,2025-07-02,APROBADO,85.01,
2180,3583,286,2025-07-07,APROBADO,76.71,
2181,3584,292,2025-07-06,APROBADO,88.0,
2182,3585,257,2025-07-11,RETIRADO,,2025-09-08
2183,3586,249,2025-07-10,APROBADO,99.94,
2184,3588,290,2025-07-02,APROBADO,90.09,
2185,3589,265,2025-07-02,APROBADO,90.4,
2186,3591,258,2025-07-08,APROBADO,78.12,
2187,3596,258,2025-07-09,APROBADO,70.31,
2188,3598,293,2025-07-07,APROBADO,83.38,
2189,3600,277,2025-07-08,APROBADO,91.45,
2190,3601,274,2025-07-07,APROBADO,96.13,
2191,3602,247,2025-07-11,APROBADO,71.36,
2192,3603,310,2025-07-11,APROBADO,75.79,
2193,3605,246,2025-07-10,APROBADO,85.01,
2194,3608,282,2025-07-05,REPROBADO,28.08,
2195,3609,290,2025-07-11,APROBADO,70.46,
2196,3613,319,2025-07-09,REPROBADO,48.22,
2197,3614,258,2025-07-07,REPROBADO,31.99,
2198,3616,265,2025-07-02,APROBADO,87.36,
2199,3621,292,2025-07-12,APROBADO,87.09,
2200,3624,258,2025-07-10,APROBADO,88.56,
2201,3627,266,2025-07-05,RETIRADO,,2025-09-02
2202,3629,266,2025-07-06,APROBADO,85.34,
2203,3634,274,2025-07-03,REPROBADO,45.85,
2204,3637,250,2025-07-08,APROBADO,80.66,
2205,3638,259,2025-07-02,APROBADO,83.08,
2206,3640,282,2025-07-12,APROBADO,71.97,
2207,3643,310,2025-07-09,APROBADO,79.47,
2208,3645,310,2025-07-08,REPROBADO,21.58,
2209,3646,319,2025-07-08,APROBADO,98.54,
2210,3647,247,2025-07-08,RETIRADO,,2025-08-01
2211,3648,258,2025-07-11,APROBADO,73.1,
2212,3650,309,2025-07-04,REPROBADO,60.44,
2213,3651,304,2025-07-11,REPROBADO,55.57,
2214,3652,259,2025-07-10,REPROBADO,21.2,
2215,3653,274,2025-07-03,REPROBADO,54.02,
2216,3654,256,2025-07-10,REPROBADO,51.15,
2217,3657,272,2025-07-10,REPROBADO,54.28,
2218,3659,246,2025-07-09,REPROBADO,43.85,
2219,3660,296,2025-07-02,REPROBADO,48.86,
2220,3661,322,2025-07-10,APROBADO,75.26,
2221,3664,266,2025-07-12,REPROBADO,45.16,
2222,3665,310,2025-07-12,APROBADO,92.83,
2223,3666,272,2025-07-10,APROBADO,72.96,
2224,3667,256,2025-07-07,RETIRADO,,2025-08-15
2225,3668,292,2025-07-07,APROBADO,97.98,
2226,3671,276,2025-07-08,APROBADO,75.31,
2227,3673,304,2025-07-10,APROBADO,99.7,
2228,3675,255,2025-07-02,APROBADO,79.36,
2229,3681,319,2025-07-08,REPROBADO,32.72,
2230,3682,274,2025-07-11,REPROBADO,58.09,
2231,3686,265,2025-07-11,APROBADO,82.94,
2232,3688,302,2025-07-05,APROBADO,72.53,
2233,3689,294,2025-07-11,REPROBADO,40.32,
2234,3694,272,2025-07-02,APROBADO,79.38,
2235,3696,261,2025-07-10,APROBADO,94.39,
2236,3699,272,2025-07-06,RETIRADO,,2025-07-26
2237,3700,247,2025-07-03,APROBADO,76.57,
2238,3704,319,2025-07-07,APROBADO,77.38,
2239,3705,311,2025-07-08,RETIRADO,,2025-08-22
2240,3706,319,2025-07-06,REPROBADO,54.66,
2241,3708,246,2025-07-10,APROBADO,80.98,
2242,3713,313,2025-07-10,APROBADO,96.64,
2243,3714,319,2025-07-04,REPROBADO,25.19,
2244,3715,277,2025-07-12,APROBADO,91.87,
2245,3717,265,2025-07-08,REPROBADO,53.4,
2246,3718,286,2025-07-10,APROBADO,88.01,
2247,3720,274,2025-07-04,RETIRADO,,2025-07-23
2248,3721,256,2025-07-11,APROBADO,85.45,
2249,3722,247,2025-07-04,APROBADO,88.26,
2250,3723,311,2025-07-02,APROBADO,91.98,
2251,3729,275,2025-07-09,APROBADO,98.7,
2252,3730,261,2025-07-07,APROBADO,99.23,
2253,3731,323,2025-07-06,APROBADO,89.38,
2254,3732,286,2025-07-06,APROBADO,82.48,
2255,3733,257,2025-07-10,APROBADO,73.86,
2256,3736,264,2025-07-04,APROBADO,81.14,
2257,3737,274,2025-07-09,REPROBADO,28.16,
2258,3740,301,2025-07-10,APROBADO,79.01,
2259,3743,247,2025-07-08,APROBADO,80.64,
2260,3744,303,2025-07-03,REPROBADO,35.99,
2261,3745,287,2025-07-12,APROBADO,97.76,
2262,3746,266,2025-07-07,REPROBADO,26.18,
2263,3747,254,2025-07-09,APROBADO,95.86,
2264,3748,301,2025-07-08,REPROBADO,57.45,
2265,3751,250,2025-07-04,REPROBADO,31.2,
2266,3752,312,2025-07-02,REPROBADO,59.63,
2267,3763,279,2025-07-10,APROBADO,84.89,
2268,3764,255,2025-07-04,REPROBADO,41.99,
2269,3766,299,2025-07-05,APROBADO,92.44,
2270,3767,284,2025-07-12,APROBADO,74.25,
2271,3769,264,2025-07-11,REPROBADO,46.86,
2272,3773,318,2025-07-11,REPROBADO,33.37,
2273,3782,313,2025-07-03,APROBADO,75.87,
2274,3785,323,2025-07-11,APROBADO,76.91,
2275,3788,272,2025-07-09,APROBADO,89.84,
2276,3794,268,2025-07-12,APROBADO,89.89,
2277,3800,269,2025-07-09,APROBADO,99.74,
2278,3801,264,2025-07-05,APROBADO,95.24,
2279,3803,254,2025-07-07,REPROBADO,22.24,
2280,3805,284,2025-07-04,APROBADO,73.92,
2281,3806,265,2025-07-07,REPROBADO,47.94,
2282,3811,254,2025-07-06,REPROBADO,66.79,
2283,3812,301,2025-07-05,APROBADO,76.57,
2284,3813,293,2025-07-05,RETIRADO,,2025-08-04
2285,3815,282,2025-07-04,APROBADO,96.91,
2286,3816,323,2025-07-10,APROBADO,97.23,
2287,3818,255,2025-07-07,REPROBADO,65.52,
2288,3820,286,2025-07-10,APROBADO,83.39,
2289,3823,269,2025-07-08,APROBADO,83.28,
2290,3826,300,2025-07-02,APROBADO,79.89,
2291,3828,310,2025-07-06,APROBADO,71.4,
2292,3829,311,2025-07-07,APROBADO,83.53,
2293,3831,260,2025-07-07,APROBADO,76.5,
2294,3837,293,2025-07-03,APROBADO,81.13,
2295,3838,304,2025-07-03,APROBADO,78.5,
